id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_month,pickup_day,pickup_season,is_holiday,weekday_number,is_weekend,pickup_lat_lon,pickup_borough
id0120949,1,2016-03-22 11:32:45,2016-03-22 11:37:02,1,-73.96583557128906,40.76287841796875,-73.95780944824217,40.77356719970703,N,257,3,22,spring,False,1,False,"(40.76287841796875, -73.96583557128906)",New York County
id0965591,2,2016-05-25 19:46:19,2016-05-25 19:55:23,1,-73.97701263427734,40.75436019897461,-73.99138641357422,40.75025939941406,N,544,5,25,spring,False,2,False,"(40.75436019897461, -73.97701263427734)",Queens County
id1627132,1,2016-05-20 12:52:32,2016-05-20 13:23:03,2,-73.8709259033203,40.77374649047852,-73.9895782470703,40.73318862915039,N,1831,5,20,spring,False,4,False,"(40.77374649047852, -73.8709259033203)",Bronx
id0887178,1,2016-03-30 14:19:17,2016-03-30 14:49:21,3,-73.86270141601561,40.768848419189446,-73.97254943847656,40.75624847412109,N,1804,3,30,spring,False,2,False,"(40.768848419189446, -73.86270141601561)",Bronx
id2900999,1,2016-05-07 16:57:48,2016-05-07 17:04:23,1,-73.954345703125,40.76418685913086,-73.95664978027344,40.77730178833008,N,395,5,7,spring,False,5,False,"(40.76418685913086, -73.954345703125)",Queens County
id3572563,2,2016-04-21 00:17:50,2016-04-21 00:34:33,1,-73.87290954589844,40.77409744262695,-73.97457122802734,40.75693130493164,N,1003,4,21,spring,False,3,False,"(40.77409744262695, -73.87290954589844)",Bronx
id2692535,2,2016-04-13 15:30:45,2016-04-13 15:51:10,1,-74.001220703125,40.75048065185546,-74.00968170166014,40.7158088684082,N,1225,4,13,spring,False,2,False,"(40.75048065185546, -74.001220703125)",Hudson County
id2613535,2,2016-05-11 22:12:06,2016-05-11 22:30:02,1,-73.98800659179686,40.743690490722656,-73.9843521118164,40.7681999206543,N,1076,5,11,spring,False,2,False,"(40.743690490722656, -73.98800659179686)",
id0831418,2,2016-02-05 06:34:18,2016-02-05 06:37:39,1,-73.9901123046875,40.738765716552734,-73.99856567382812,40.742141723632805,N,201,2,5,winter,False,4,False,"(40.738765716552734, -73.9901123046875)",
id2203716,2,2016-06-07 18:25:03,2016-06-07 18:29:47,1,-74.00418090820312,40.75104904174805,-74.00832366943358,40.74652099609375,N,284,6,7,spring,False,1,False,"(40.75104904174805, -74.00418090820312)",Hudson County
id1897991,1,2016-03-20 09:45:27,2016-03-20 09:54:26,1,-73.95364379882812,40.77511215209961,-73.96877288818358,40.75037384033203,N,539,3,20,winter,False,6,True,"(40.77511215209961, -73.95364379882812)",New York County
id2490891,1,2016-04-18 13:48:56,2016-04-18 13:59:07,1,-73.98686981201173,40.7684326171875,-73.9796142578125,40.77644729614258,N,611,4,18,spring,False,0,False,"(40.7684326171875, -73.98686981201173)",New York County
id0155594,1,2016-06-29 15:14:55,2016-06-29 15:27:22,1,-73.95616149902342,40.80381774902344,-73.95233154296875,40.7810173034668,N,747,6,29,summer,False,2,False,"(40.80381774902344, -73.95616149902342)",New York County
id1836814,1,2016-06-11 13:14:02,2016-06-11 13:35:03,1,-73.97949981689453,40.765098571777344,-74.00783538818358,40.705322265625,N,1261,6,11,spring,False,5,False,"(40.765098571777344, -73.97949981689453)",New York County
id1704139,2,2016-03-17 21:04:53,2016-03-17 21:23:18,1,-73.98854064941406,40.745750427246094,-73.98851013183594,40.71976852416992,N,1105,3,17,winter,False,3,False,"(40.745750427246094, -73.98854064941406)",
id1822176,2,2016-03-30 20:21:52,2016-03-30 20:43:36,1,-73.9903564453125,40.71883010864258,-73.99102020263672,40.76602935791016,N,1304,3,30,spring,False,2,False,"(40.71883010864258, -73.9903564453125)",
id1515024,1,2016-06-02 23:07:52,2016-06-02 23:09:59,1,-73.96638488769531,40.767520904541016,-73.96202087402342,40.773399353027344,N,127,6,2,spring,False,3,False,"(40.767520904541016, -73.96638488769531)",New York County
id1872108,2,2016-04-28 09:45:38,2016-04-28 10:18:30,2,-73.87334442138672,40.77384948730469,-73.9701919555664,40.762840270996094,N,1972,4,28,spring,False,3,False,"(40.77384948730469, -73.87334442138672)",Bronx
id0207447,2,2016-03-14 15:06:39,2016-03-14 15:25:11,1,-73.97547912597656,40.7899284362793,-73.94544982910156,40.83767318725586,N,1112,3,14,winter,False,0,False,"(40.7899284362793, -73.97547912597656)",New York County
id2133927,2,2016-04-17 19:01:00,2016-04-17 19:03:03,1,-73.98623657226561,40.756309509277344,-73.9915313720703,40.749858856201165,N,123,4,17,spring,False,6,True,"(40.756309509277344, -73.98623657226561)",New York County
id2855407,1,2016-06-03 17:26:52,2016-06-03 17:38:47,1,-73.97163391113281,40.7822265625,-73.95275115966798,40.78049087524414,N,715,6,3,spring,False,4,False,"(40.7822265625, -73.97163391113281)",New York County
id0002276,2,2016-03-07 23:20:58,2016-03-07 23:29:50,1,-73.97508239746092,40.7564697265625,-73.944580078125,40.779800415039055,N,532,3,7,winter,False,0,False,"(40.7564697265625, -73.97508239746092)",New York County
id3904079,1,2016-06-04 18:07:53,2016-06-04 18:15:43,1,-73.97662353515625,40.74393844604492,-73.99079895019531,40.74893951416016,N,470,6,4,spring,False,5,False,"(40.74393844604492, -73.97662353515625)",Queens County
id2235093,1,2016-05-13 20:08:13,2016-05-13 20:20:28,5,-73.98844146728516,40.77413940429688,-73.98883819580078,40.763568878173835,N,735,5,13,spring,False,4,False,"(40.77413940429688, -73.98844146728516)",Hudson County
id1109007,1,2016-03-31 11:42:45,2016-03-31 11:45:32,1,-74.00897979736328,40.71512985229492,-74.00933837890625,40.71794128417969,N,167,3,31,spring,False,3,False,"(40.71512985229492, -74.00897979736328)",
id0866020,2,2016-03-31 19:55:06,2016-03-31 20:02:30,6,-73.97600555419923,40.75715637207031,-73.95978546142578,40.7813606262207,N,444,3,31,spring,False,3,False,"(40.75715637207031, -73.97600555419923)",New York County
id3968267,1,2016-06-04 22:58:35,2016-06-04 23:14:52,2,-73.98503875732422,40.773719787597656,-73.94523620605469,40.77541732788086,N,977,6,4,spring,False,5,False,"(40.773719787597656, -73.98503875732422)",New York County
id0973558,2,2016-06-06 20:31:07,2016-06-06 20:35:09,4,-73.99904632568358,40.76076889038086,-74.00729370117188,40.75223159790039,N,242,6,6,spring,False,0,False,"(40.76076889038086, -73.99904632568358)",Hudson County
id2603820,1,2016-04-30 23:11:22,2016-04-30 23:31:57,1,-73.87111663818358,40.773658752441406,-73.99220275878906,40.69727325439453,N,1235,4,30,spring,False,5,False,"(40.773658752441406, -73.87111663818358)",Bronx
id3443229,1,2016-04-06 15:25:59,2016-04-06 15:43:16,1,-73.95213317871092,40.77315521240234,-73.96492004394531,40.76163482666016,N,1037,4,6,spring,False,2,False,"(40.77315521240234, -73.95213317871092)",New York County
id2647062,2,2016-02-02 21:08:10,2016-02-02 21:12:37,1,-73.96247100830078,40.75896072387695,-73.95861053466798,40.76985168457031,N,267,2,2,winter,False,1,False,"(40.75896072387695, -73.96247100830078)",Queens County
id3935154,1,2016-03-20 00:06:10,2016-03-20 00:34:24,2,-74.00690460205078,40.71981430053711,-73.98753356933594,40.68647003173828,N,1694,3,20,winter,False,6,True,"(40.71981430053711, -74.00690460205078)",
id1127037,2,2016-06-22 20:44:55,2016-06-22 21:23:16,1,-73.99327087402342,40.74720001220703,-73.97599792480467,40.64316177368164,N,2301,6,22,summer,False,2,False,"(40.74720001220703, -73.99327087402342)",Hudson County
id0578604,2,2016-01-08 12:45:05,2016-01-08 13:03:07,2,-73.98245239257811,40.757286071777344,-73.9534683227539,40.78814315795898,N,1082,1,8,winter,False,4,False,"(40.757286071777344, -73.98245239257811)",New York County
id0262983,1,2016-05-24 16:13:53,2016-05-24 16:22:13,2,-73.9823226928711,40.77611541748047,-73.97968292236328,40.78628540039063,N,500,5,24,spring,False,1,False,"(40.77611541748047, -73.9823226928711)",New York County
id0151201,2,2016-04-16 21:58:17,2016-04-16 22:04:17,6,-73.9630126953125,40.769241333007805,-73.95680236816406,40.78070831298828,N,360,4,16,spring,False,5,False,"(40.769241333007805, -73.9630126953125)",New York County
id0931077,2,2016-04-16 08:52:19,2016-04-16 09:00:14,5,-73.98938751220702,40.75772857666016,-73.99234771728516,40.73828125,N,475,4,16,spring,False,5,False,"(40.75772857666016, -73.98938751220702)",Hudson County
id3859069,2,2016-06-04 14:59:27,2016-06-04 15:21:43,1,-74.00447845458984,40.74227523803711,-73.97944641113281,40.75785446166992,N,1336,6,4,spring,False,5,False,"(40.74227523803711, -74.00447845458984)",Hudson County
id0515677,2,2016-03-16 21:30:29,2016-03-16 21:33:39,1,-73.96050262451173,40.81603240966797,-73.95812225341797,40.80775833129882,N,190,3,16,winter,False,2,False,"(40.81603240966797, -73.96050262451173)",Bergen County
id3239501,2,2016-04-05 09:55:07,2016-04-05 10:16:13,2,-73.96597290039062,40.75849151611328,-73.976806640625,40.73934173583984,N,1266,4,5,spring,False,1,False,"(40.75849151611328, -73.96597290039062)",Queens County
id3672367,1,2016-06-10 08:44:12,2016-06-10 09:07:35,1,-73.94560241699219,40.78035354614258,-73.98118591308595,40.7545051574707,N,1403,6,10,spring,False,4,False,"(40.78035354614258, -73.94560241699219)",New York County
id3961241,2,2016-03-22 18:33:45,2016-03-22 19:02:34,1,-73.97888946533203,40.76497268676758,-73.87317657470702,40.77432632446289,N,1729,3,22,spring,False,1,False,"(40.76497268676758, -73.97888946533203)",New York County
id2421528,1,2016-03-27 12:11:10,2016-03-27 12:19:17,1,-73.99879455566406,40.744983673095696,-74.00769805908203,40.725296020507805,N,487,3,27,spring,False,6,True,"(40.744983673095696, -73.99879455566406)",
id1620209,1,2016-05-24 19:25:52,2016-05-24 19:42:57,1,-73.97285461425781,40.758125305175774,-73.987548828125,40.74455642700195,N,1025,5,24,spring,False,1,False,"(40.758125305175774, -73.97285461425781)",New York County
id0793147,2,2016-06-11 11:57:30,2016-06-11 12:03:40,1,-73.9687271118164,40.764442443847656,-73.97691345214844,40.7543830871582,N,370,6,11,spring,False,5,False,"(40.764442443847656, -73.9687271118164)",New York County
id3626501,2,2016-06-22 18:13:48,2016-06-22 18:40:56,1,-73.95355224609375,40.76716995239258,-73.99008178710938,40.75631332397461,N,1628,6,22,summer,False,2,False,"(40.76716995239258, -73.95355224609375)",New York County
id0310448,1,2016-05-04 06:16:46,2016-05-04 06:23:11,1,-74.00647735595702,40.7381248474121,-73.99092102050781,40.73978805541992,N,385,5,4,spring,False,2,False,"(40.7381248474121, -74.00647735595702)",
id1179348,2,2016-02-16 00:38:07,2016-02-16 00:43:32,1,-73.99727630615233,40.74172592163086,-74.00941467285155,40.738765716552734,N,325,2,16,winter,False,1,False,"(40.74172592163086, -73.99727630615233)",
id2068770,1,2016-04-17 17:51:03,2016-04-17 17:59:09,1,-73.96611022949219,40.75469207763672,-73.98240661621094,40.75767517089844,N,486,4,17,spring,False,6,True,"(40.75469207763672, -73.96611022949219)",Queens County
id1801769,1,2016-02-24 11:56:01,2016-02-24 12:11:08,3,-73.98336029052734,40.76325225830078,-73.98975372314453,40.75071334838867,N,907,2,24,winter,False,2,False,"(40.76325225830078, -73.98336029052734)",New York County
id2716264,2,2016-04-03 11:50:56,2016-04-03 11:57:25,3,-73.99545288085938,40.7252311706543,-73.98761749267578,40.73841094970703,N,389,4,3,spring,False,6,True,"(40.7252311706543, -73.99545288085938)",
id2571755,1,2016-04-15 06:58:18,2016-04-15 07:44:39,1,-73.97895812988281,40.78782272338867,-73.7764892578125,40.64495468139648,N,2781,4,15,spring,False,4,False,"(40.78782272338867, -73.97895812988281)",New York County
id3484601,2,2016-03-26 18:27:54,2016-03-26 18:44:35,1,-73.97705078125,40.7501106262207,-73.9439697265625,40.74478149414063,N,1001,3,26,spring,False,5,False,"(40.7501106262207, -73.97705078125)",Queens County
id3181401,1,2016-05-21 16:16:59,2016-05-21 16:20:25,2,-73.97933197021484,40.77668380737305,-73.98243713378906,40.77169418334961,N,206,5,21,spring,False,5,False,"(40.77668380737305, -73.97933197021484)",New York County
id1268010,2,2016-02-07 11:42:23,2016-02-07 11:55:31,1,-73.97550201416014,40.78711700439453,-73.94107055664062,40.822513580322266,N,788,2,7,winter,False,6,True,"(40.78711700439453, -73.97550201416014)",New York County
id0260869,2,2016-04-18 17:45:28,2016-04-18 17:51:15,2,-73.99510192871094,40.72528076171875,-73.98149871826173,40.724658966064446,N,347,4,18,spring,False,0,False,"(40.72528076171875, -73.99510192871094)",
id3530043,1,2016-01-18 10:39:50,2016-01-18 10:43:53,1,-73.9768295288086,40.74961853027344,-73.98506164550781,40.738819122314446,N,243,1,18,winter,False,0,False,"(40.74961853027344, -73.9768295288086)",Queens County
id1061077,1,2016-05-05 12:41:13,2016-05-05 12:48:32,1,-73.97148895263672,40.758125305175774,-73.96245574951173,40.76729965209961,N,439,5,5,spring,False,3,False,"(40.758125305175774, -73.97148895263672)",New York County
id0248698,2,2016-01-12 15:00:38,2016-01-12 15:06:16,1,-73.98219299316406,40.75170135498047,-73.99114990234375,40.75550842285156,N,338,1,12,winter,False,1,False,"(40.75170135498047, -73.98219299316406)",Queens County
id2829550,2,2016-03-08 23:38:31,2016-03-08 23:45:10,5,-74.0110092163086,40.70310974121094,-73.98333740234375,40.722049713134766,N,399,3,8,winter,False,1,False,"(40.70310974121094, -74.0110092163086)",
id1149257,2,2016-01-18 19:33:46,2016-01-18 19:34:32,1,-73.98853302001953,40.75432968139648,-73.99156951904298,40.75025939941406,N,46,1,18,winter,False,0,False,"(40.75432968139648, -73.98853302001953)",Hudson County
id0578569,1,2016-01-20 11:47:32,2016-01-20 11:56:49,1,-73.9905014038086,40.75601577758789,-73.97508239746092,40.76519012451172,N,557,1,20,winter,False,2,False,"(40.75601577758789, -73.9905014038086)",Hudson County
id1123708,2,2016-04-16 04:25:16,2016-04-16 04:39:41,1,-73.99239349365233,40.72497177124024,-73.94841003417967,40.68124008178711,N,865,4,16,spring,False,5,False,"(40.72497177124024, -73.99239349365233)",
id3396161,2,2016-02-05 21:20:28,2016-02-05 21:36:00,1,-74.0081787109375,40.70782852172852,-73.97264862060547,40.69315719604492,N,932,2,5,winter,False,4,False,"(40.70782852172852, -74.0081787109375)",
id2492541,2,2016-03-27 12:44:58,2016-03-27 12:53:37,2,-73.98053741455078,40.74253845214844,-73.99201202392578,40.7493553161621,N,519,3,27,spring,False,6,True,"(40.74253845214844, -73.98053741455078)",Queens County
id3420660,1,2016-03-28 09:09:07,2016-03-28 09:19:36,1,-73.98700714111328,40.755268096923835,-73.97535705566406,40.7446174621582,N,629,3,28,spring,False,0,False,"(40.755268096923835, -73.98700714111328)",New York County
id2716982,2,2016-03-01 19:35:37,2016-03-01 19:46:41,5,-73.97393035888672,40.74763870239258,-73.99716186523438,40.714149475097656,N,664,3,1,winter,False,1,False,"(40.74763870239258, -73.97393035888672)",Queens County
id0750152,1,2016-04-07 22:40:38,2016-04-07 23:32:27,2,-73.99270629882812,40.742874145507805,-73.81504058837889,40.71096420288086,N,3109,4,7,spring,False,3,False,"(40.742874145507805, -73.99270629882812)",
id0604832,2,2016-06-14 14:50:49,2016-06-14 15:06:28,5,-73.97720336914062,40.76416015625,-73.9583511352539,40.76036071777344,N,939,6,14,spring,False,1,False,"(40.76416015625, -73.97720336914062)",New York County
id0712906,1,2016-04-23 09:36:57,2016-04-23 09:53:27,1,-73.98133087158203,40.74117660522461,-73.9879379272461,40.74972534179688,N,990,4,23,spring,False,5,False,"(40.74117660522461, -73.98133087158203)",Queens County
id1038809,1,2016-04-25 14:33:28,2016-04-25 14:42:12,1,-74.01424407958984,40.71200180053711,-74.00863647460938,40.742183685302734,N,524,4,25,spring,False,0,False,"(40.71200180053711, -74.01424407958984)",
id0196508,1,2016-03-12 15:07:31,2016-03-12 15:13:08,1,-73.95465850830078,40.78634262084961,-73.95489501953125,40.77752304077149,N,337,3,12,winter,False,5,False,"(40.78634262084961, -73.95465850830078)",New York County
id1531339,1,2016-02-16 09:46:08,2016-02-16 09:56:26,1,-73.95974731445312,40.762786865234375,-73.97994232177734,40.77090835571289,N,618,2,16,winter,False,1,False,"(40.762786865234375, -73.95974731445312)",Queens County
id2987161,2,2016-04-26 19:22:03,2016-04-26 19:30:29,2,-74.00145721435547,40.727840423583984,-74.0062484741211,40.74694061279297,N,506,4,26,spring,False,1,False,"(40.727840423583984, -74.00145721435547)",
id3809843,1,2016-05-08 18:15:22,2016-05-08 18:17:23,1,-73.99226379394531,40.751441955566406,-73.99226379394531,40.751441955566406,N,121,5,8,spring,False,6,True,"(40.751441955566406, -73.99226379394531)",Hudson County
id2644913,2,2016-04-14 02:01:39,2016-04-14 02:03:06,4,-73.96396636962889,40.71059036254882,-73.96155548095702,40.716270446777344,N,87,4,14,spring,False,3,False,"(40.71059036254882, -73.96396636962889)",Queens County
id3944948,2,2016-05-08 19:02:22,2016-05-08 19:12:56,1,-73.99481964111328,40.723011016845696,-73.99987030029298,40.73332214355469,N,634,5,8,spring,False,6,True,"(40.723011016845696, -73.99481964111328)",
id1263640,2,2016-04-30 18:21:27,2016-04-30 18:45:16,1,-73.98899078369139,40.721561431884766,-73.96871185302734,40.754188537597656,N,1429,4,30,spring,False,5,False,"(40.721561431884766, -73.98899078369139)",
id3605643,2,2016-04-18 06:38:28,2016-04-18 06:56:48,1,-74.00993347167967,40.705326080322266,-73.97125244140625,40.76438522338867,N,1100,4,18,spring,False,0,False,"(40.705326080322266, -74.00993347167967)",
id3065645,2,2016-01-14 19:25:14,2016-01-14 19:52:25,2,-74.00276947021484,40.72372055053711,-73.97667694091797,40.76253128051758,N,1631,1,14,winter,False,3,False,"(40.72372055053711, -74.00276947021484)",
id0284221,1,2016-05-12 11:19:28,2016-05-12 11:23:04,1,-73.98904418945312,40.75694274902344,-73.98014068603516,40.7531623840332,N,216,5,12,spring,False,3,False,"(40.75694274902344, -73.98904418945312)",Hudson County
id0966418,2,2016-01-29 01:17:26,2016-01-29 01:51:50,6,-73.98027038574217,40.726993560791016,-73.92733001708984,40.69786834716797,N,2064,1,29,winter,False,4,False,"(40.726993560791016, -73.98027038574217)",
id0354317,2,2016-06-19 16:13:09,2016-06-19 17:28:20,5,-73.80247497558594,40.64766311645508,-73.8373794555664,40.88272857666016,N,4511,6,19,spring,False,6,True,"(40.64766311645508, -73.80247497558594)",Queens County
id0887920,2,2016-01-17 20:05:54,2016-01-17 20:17:51,1,-73.98011779785155,40.740840911865234,-73.95027160644531,40.78057861328125,N,717,1,17,winter,False,6,True,"(40.740840911865234, -73.98011779785155)",Queens County
id1198090,1,2016-04-20 02:34:46,2016-04-20 02:47:09,1,-73.98497772216798,40.74768829345703,-73.94261932373048,40.81302261352539,N,743,4,20,spring,False,2,False,"(40.74768829345703, -73.98497772216798)",Queens County
id1524571,1,2016-03-26 04:27:52,2016-03-26 04:33:27,2,-73.9449462890625,40.68988037109375,-73.93812561035155,40.68471908569336,N,335,3,26,spring,False,5,False,"(40.68988037109375, -73.9449462890625)",Kings County
id1641430,2,2016-06-23 01:15:09,2016-06-23 01:39:32,2,-74.00057983398438,40.730010986328125,-73.95741271972656,40.68193817138672,N,1463,6,23,summer,False,3,False,"(40.730010986328125, -74.00057983398438)",
id2850437,1,2016-04-21 11:57:43,2016-04-21 12:09:07,1,-73.96959686279298,40.7537956237793,-73.96800994873048,40.75315475463867,N,684,4,21,spring,False,3,False,"(40.7537956237793, -73.96959686279298)",Queens County
id2715498,1,2016-05-13 22:19:36,2016-05-13 22:24:43,1,-73.96337890625,40.765403747558594,-73.9750747680664,40.76521301269531,N,307,5,13,spring,False,4,False,"(40.765403747558594, -73.96337890625)",New York County
id0722763,2,2016-02-16 05:23:26,2016-02-16 05:35:24,1,-73.98602294921875,40.72671890258789,-73.95992279052734,40.78173828125,N,718,2,16,winter,False,1,False,"(40.72671890258789, -73.98602294921875)",
id2608763,1,2016-06-08 21:02:19,2016-06-08 21:09:43,2,-74.00881958007811,40.715274810791016,-73.99677276611328,40.72331619262695,N,444,6,8,spring,False,2,False,"(40.715274810791016, -74.00881958007811)",
id2898069,1,2016-05-20 19:42:41,2016-05-20 20:01:56,1,-73.97746276855469,40.75849151611328,-73.9923324584961,40.73475646972656,N,1155,5,20,spring,False,4,False,"(40.75849151611328, -73.97746276855469)",New York County
id0155319,1,2016-06-09 15:23:45,2016-06-09 16:09:04,1,-73.99491119384764,40.745094299316406,-73.96385192871092,40.77376174926758,N,2719,6,9,spring,False,3,False,"(40.745094299316406, -73.99491119384764)",
id0763996,2,2016-02-23 09:26:37,2016-02-23 09:32:25,1,-73.9903564453125,40.75143051147461,-73.98996734619139,40.73545837402344,N,348,2,23,winter,False,1,False,"(40.75143051147461, -73.9903564453125)",Hudson County
id2740978,1,2016-03-15 14:49:01,2016-03-15 15:12:50,1,-73.97833251953125,40.73707962036133,-73.99095153808595,40.750099182128906,N,1429,3,15,winter,False,1,False,"(40.73707962036133, -73.97833251953125)",Queens County
id3969376,2,2016-02-03 16:08:00,2016-02-03 16:12:28,1,-73.9183120727539,40.74290084838867,-73.90508270263672,40.74010848999024,N,268,2,3,winter,False,2,False,"(40.74290084838867, -73.9183120727539)",Queens County
id2738792,1,2016-02-13 11:55:45,2016-02-13 12:04:55,1,-74.00720977783203,40.74341583251953,-74.00834655761719,40.749465942382805,N,550,2,13,winter,False,5,False,"(40.74341583251953, -74.00720977783203)",Hudson County
id1128903,1,2016-01-29 01:45:36,2016-01-29 01:51:37,1,-73.97247314453125,40.76324081420898,-73.98839569091797,40.75715637207031,N,361,1,29,winter,False,4,False,"(40.76324081420898, -73.97247314453125)",New York County
id3104660,2,2016-01-27 11:10:30,2016-01-27 11:14:59,5,-74.00461578369139,40.72084426879882,-74.00997161865233,40.72132110595703,N,269,1,27,winter,False,2,False,"(40.72084426879882, -74.00461578369139)",
id3008457,2,2016-06-29 07:50:49,2016-06-29 07:53:15,1,-73.99249267578125,40.7635612487793,-73.98658752441406,40.77165985107422,N,146,6,29,summer,False,2,False,"(40.7635612487793, -73.99249267578125)",Hudson County
id0081237,1,2016-02-04 00:39:27,2016-02-04 00:49:59,1,-73.9725112915039,40.79387664794922,-74.00286102294923,40.749698638916016,N,632,2,4,winter,False,3,False,"(40.79387664794922, -73.9725112915039)",New York County
id0083368,1,2016-01-06 20:49:20,2016-01-06 21:07:04,2,-73.95384216308594,40.77507781982422,-73.98046112060547,40.74915313720703,N,1064,1,6,winter,False,2,False,"(40.77507781982422, -73.95384216308594)",New York County
id2105770,2,2016-02-28 22:32:04,2016-02-28 22:43:44,1,-73.98712921142578,40.718379974365234,-73.9803009033203,40.7483787536621,N,700,2,28,winter,False,6,True,"(40.718379974365234, -73.98712921142578)",
id0707945,1,2016-02-05 13:44:03,2016-02-05 13:53:32,1,-73.98226165771484,40.77518844604492,-73.96794891357422,40.7930908203125,N,569,2,5,winter,False,4,False,"(40.77518844604492, -73.98226165771484)",New York County
id2108840,1,2016-06-29 06:21:46,2016-06-29 06:32:47,1,-73.99824523925781,40.735328674316406,-73.97653198242188,40.75936126708984,N,661,6,29,summer,False,2,False,"(40.735328674316406, -73.99824523925781)",
id0200824,2,2016-04-29 04:38:47,2016-04-29 04:42:30,1,-73.9695587158203,40.757808685302734,-73.95600128173827,40.76987075805664,N,223,4,29,spring,False,4,False,"(40.757808685302734, -73.9695587158203)",Queens County
id0820722,2,2016-03-18 18:19:55,2016-03-18 18:34:05,1,-73.98165130615233,40.720741271972656,-74.00743865966798,40.70513153076172,N,850,3,18,winter,False,4,False,"(40.720741271972656, -73.98165130615233)",
id3710772,2,2016-01-16 16:40:49,2016-01-16 16:52:39,1,-73.98390960693358,40.76105117797852,-73.98790740966798,40.7377815246582,N,710,1,16,winter,False,5,False,"(40.76105117797852, -73.98390960693358)",New York County
id0403165,2,2016-01-20 16:10:22,2016-01-20 16:19:56,4,-73.9918212890625,40.75016021728516,-73.9866485595703,40.75788879394531,N,574,1,20,winter,False,2,False,"(40.75016021728516, -73.9918212890625)",Hudson County
id2516770,1,2016-04-30 09:54:20,2016-04-30 09:56:19,1,-73.96107482910156,40.77284240722656,-73.96215057373048,40.76895523071289,N,119,4,30,spring,False,5,False,"(40.77284240722656, -73.96107482910156)",New York County
id3664726,2,2016-03-26 05:37:45,2016-03-26 06:09:39,6,-73.98905944824217,40.72019958496094,-73.98323822021484,40.69353103637695,N,1914,3,26,spring,False,5,False,"(40.72019958496094, -73.98905944824217)",
id3731421,1,2016-04-08 23:09:08,2016-04-08 23:29:15,2,-73.98696899414062,40.72088623046875,-73.9681625366211,40.756397247314446,N,1207,4,8,spring,False,4,False,"(40.72088623046875, -73.98696899414062)",
id2899295,1,2016-06-03 15:37:38,2016-06-03 16:13:39,1,-73.8636016845703,40.76953887939453,-73.95367431640625,40.71563720703125,Y,2161,6,3,spring,False,4,False,"(40.76953887939453, -73.8636016845703)",Bronx
id1339245,2,2016-04-09 21:33:10,2016-04-09 21:49:53,1,-73.97295379638672,40.76430130004882,-73.97712707519531,40.739051818847656,N,1003,4,9,spring,False,5,False,"(40.76430130004882, -73.97295379638672)",New York County
id0244673,1,2016-04-20 15:28:33,2016-04-20 16:00:45,1,-73.87359619140625,40.77392959594727,-73.97008514404298,40.755889892578125,N,1932,4,20,spring,False,2,False,"(40.77392959594727, -73.87359619140625)",Bronx
id2985443,2,2016-02-16 14:53:34,2016-02-16 15:01:27,1,-73.97212982177734,40.76227188110352,-73.9646987915039,40.75672149658203,N,473,2,16,winter,False,1,False,"(40.76227188110352, -73.97212982177734)",New York County
id1373307,1,2016-01-09 00:24:24,2016-01-09 00:29:42,1,-73.99435424804686,40.750885009765625,-73.98609924316406,40.75894546508789,N,318,1,9,winter,False,5,False,"(40.750885009765625, -73.99435424804686)",Hudson County
id2023916,2,2016-06-16 19:26:44,2016-06-16 19:37:43,1,-73.95516967773438,40.76499938964844,-73.975830078125,40.75130081176758,N,659,6,16,spring,False,3,False,"(40.76499938964844, -73.95516967773438)",Queens County
id1798241,2,2016-04-05 06:13:28,2016-04-05 06:18:02,1,-73.97911071777342,40.74431991577149,-73.97811126708984,40.756649017333984,N,274,4,5,spring,False,1,False,"(40.74431991577149, -73.97911071777342)",Queens County
id2414477,2,2016-02-06 23:42:36,2016-02-06 23:57:18,1,-73.99037170410156,40.7508201599121,-73.98381042480467,40.74391174316406,N,882,2,6,winter,False,5,False,"(40.7508201599121, -73.99037170410156)",Hudson County
id3915841,1,2016-01-29 03:04:39,2016-01-29 03:08:21,1,-73.9558334350586,40.71958160400391,-73.95005798339844,40.71701431274414,N,222,1,29,winter,False,4,False,"(40.71958160400391, -73.9558334350586)",Queens County
id2956783,2,2016-06-06 07:14:05,2016-06-06 07:33:43,2,-73.95906829833984,40.771759033203125,-73.9664764404297,40.8045310974121,N,1178,6,6,spring,False,0,False,"(40.771759033203125, -73.95906829833984)",New York County
id1949658,1,2016-03-29 01:06:13,2016-03-29 01:17:09,1,-73.98925018310547,40.725971221923835,-74.01396942138672,40.708473205566406,N,656,3,29,spring,False,1,False,"(40.725971221923835, -73.98925018310547)",
id3523353,1,2016-06-04 23:33:59,2016-06-04 23:37:43,4,-73.95023345947266,40.7754135131836,-73.95729064941406,40.76200485229492,N,224,6,4,spring,False,5,False,"(40.7754135131836, -73.95023345947266)",New York County
id1139288,1,2016-04-19 16:40:08,2016-04-19 16:56:45,2,-73.98788452148438,40.74922561645508,-74.00186920166014,40.724807739257805,N,997,4,19,spring,False,1,False,"(40.74922561645508, -73.98788452148438)",Hudson County
id1652966,2,2016-01-15 23:49:04,2016-01-16 00:05:36,1,-73.97095489501953,40.75884246826172,-73.96578979492188,40.80524826049805,N,992,1,15,winter,False,4,False,"(40.75884246826172, -73.97095489501953)",New York County
